id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
559944,Rental unit in Copenhagen · ★4.79 · 1 bedroom · 1 bed,2752671,Michael,,Vesterbro-Kongens Enghave,55.66634,12.55771,Private room,481,3,103,2023-06-19,0.92,3,205,17,
650769,Condo in Copenhagen · ★4.86 · 1 bedroom · 1 bed · 1 bath,2483960,Mia,,Indre By,55.67308,12.59132,Entire home/apt,861,5,92,2023-03-26,0.71,1,0,5,
560719,Condo in Frederiksberg · ★4.87 · 2 bedrooms · 2 beds · 1 bath,2757155,Hanne,,Frederiksberg,55.68449,12.5395,Entire home/apt,1350,4,144,2023-04-27,1.09,1,267,11,
653083,Townhouse in Frederiksberg · ★4.89 · 2 bedrooms · 3 beds · 1 bath,1496835,Erland & Eve,,Frederiksberg,55.68332,12.54934,Entire home/apt,1703,4,55,2022-08-07,0.46,1,9,1,
569641,Rental unit in Copenhagen · ★4.97 · 2 bedrooms · 2 beds · 1 bath,2713760,Svend,,Amager Vest,55.63514,12.58297,Entire home/apt,1614,1,30,2023-06-25,0.35,1,71,28,
655146,Rental unit in Frederiksberg · ★4.80 · 3 bedrooms · 3 beds · 1 bath,3297383,Inge,,Frederiksberg,55.68423,12.52943,Entire home/apt,1100,6,44,2023-05-06,0.34,1,0,4,
569909,Rental unit in Copenhagen · ★4.60 · 1 bedroom · 1 bed · 1 bath,2804772,Rune,,sterbro,55.69326,12.5681,Entire home/apt,743,4,62,2022-11-28,0.47,1,8,4,
656475,Rental unit in Copenhagen · ★4.97 · 2 bedrooms · 2 beds · 1.5 baths,896126,Rebecca,,Nrrebro,55.68834,12.55067,Entire home/apt,900,4,32,2022-08-03,0.26,1,2,4,
570785,Rental unit in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 2 baths,2808779,Trude,,Vesterbro-Kongens Enghave,55.66369,12.55009,Entire home/apt,1743,4,6,2023-05-07,0.13,1,0,2,
657356,Condo in Copenhagen · ★4.59 · Studio · 2 beds · 1.5 shared baths,3313303,Karina,,Vesterbro-Kongens Enghave,55.67273,12.55188,Private room,600,1,240,2022-10-30,2.35,3,26,1,
572066,Rental unit in Copenhagen · ★4.64 · 1 bedroom · 1 bed · 1 bath,2031110,Sidse Helene,,Nrrebro,55.69753,12.55029,Entire home/apt,410,6,42,2022-10-20,0.32,1,0,5,
575705,Rental unit in Copenhagen · ★4.96 · 2 bedrooms · 3 beds · 1 bath,2837337,Patrick,,Vesterbro-Kongens Enghave,55.66863,12.54604,Entire home/apt,1000,4,28,2023-05-27,0.23,1,0,11,
657619,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,3314833,Mette Kit,,Vesterbro-Kongens Enghave,55.66349,12.54623,Entire home/apt,900,5,1,2022-09-19,0.11,1,0,1,
576523,Rental unit in Copenhagen · ★4.85 · 3 bedrooms · 4 beds · 1 bath,2674708,Jakob,,Nrrebro,55.69286,12.56578,Entire home/apt,1300,4,27,2023-05-30,0.21,1,3,1,
661968,Home in Valby · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,3342340,Signe,,Valby,55.66619,12.52085,Entire home/apt,1150,21,6,2022-07-30,0.08,1,214,1,
663246,Rental unit in Copenhagen · ★4.49 · 2 bedrooms · 2 beds · 1 bath,3348555,Henrik,,Nrrebro,55.69747,12.55197,Entire home/apt,1340,3,109,2023-05-13,0.83,1,181,10,
586421,Condo in Copenhagen · ★4.86 · 2 bedrooms · 4 beds · 1 bath,443681,Lasse,,Indre By,55.69067,12.57576,Entire home/apt,2489,3,80,2023-04-08,0.61,1,3,9,
586830,Condo in Copenhagen · ★4.64 · 1 bedroom · 1 bed · 1 bath,2893215,Kristoffer,,Vesterbro-Kongens Enghave,55.66679,12.54815,Entire home/apt,1100,1,44,2023-06-28,0.33,2,364,4,
663908,Houseboat in København S · ★4.59 · 3 bedrooms · 3 beds · 1 bath,3352581,Birgit,,Amager Vest,55.64036,12.55266,Entire home/apt,968,3,144,2019-08-29,1.10,1,290,0,
588917,Rental unit in Copenhagen · ★4.94 · 4 bedrooms · 5 beds · 2 baths,2904759,Morten Anker,,Amager Vest,55.6628,12.57609,Entire home/apt,2609,5,19,2018-07-23,0.15,1,43,0,
666188,Home in Copenhagen · ★4.86 · 3 bedrooms · 3 beds · 1 bath,3010650,Patrick,,Vanlse,55.69608,12.49629,Entire home/apt,900,4,14,2021-10-24,0.12,1,219,0,
598042,Condo in Copenhagen · ★4.58 · 1 bedroom · 2 beds · 1 bath,2242384,Mads,,Vesterbro-Kongens Enghave,55.66327,12.54898,Entire home/apt,1043,6,14,2023-06-27,0.17,1,177,1,
667842,Condo in Copenhagen · ★4.90 · 3 bedrooms · 3 beds · 1 bath,3379324,Katrine,,Vesterbro-Kongens Enghave,55.66793,12.54609,Entire home/apt,1489,4,49,2023-05-21,0.37,1,7,7,
816608,Rental unit in Copenhagen · ★4.39 · 1 bedroom · 1 bed · 1 bath,2170713,Silas,,Amager st,55.66178,12.6134,Entire home/apt,430,82,33,2022-12-04,0.27,1,182,1,
668441,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1.5 baths,3383797,Maria,,Nrrebro,55.69244,12.54121,Entire home/apt,1150,7,2,2015-03-01,0.02,1,55,0,
817940,Rental unit in Copenhagen · ★4.82 · 1 bedroom · 1 bed · 1 bath,3822059,Lene,,Vesterbro-Kongens Enghave,55.67304,12.55202,Entire home/apt,980,1,28,2018-11-14,0.22,1,298,0,
670384,Condo in Copenhagen · ★4.78 · 2 bedrooms · 3 beds · 2 baths,3396905,Kim,,Amager Vest,55.66827,12.58085,Private room,410,3,138,2023-05-01,1.06,1,0,10,
818170,Condo in Copenhagen · ★4.45 · 4 bedrooms · 4 beds · 1.5 baths,4173445,Karen,,Bispebjerg,55.69934,12.53611,Entire home/apt,1192,7,11,2022-07-28,0.11,1,14,2,
819027,Rental unit in Copenhagen · ★4.59 · 1 bedroom · 1 bed · 1 bath,4301802,Kristian,,Indre By,55.67632,12.59742,Entire home/apt,629,10,27,2019-03-10,0.23,1,65,0,
670550,Home in Copenhagen · ★4.36 · 5 bedrooms · 5 beds · 2.5 baths,925696,Jonas,,Brnshj-Husum,55.70394,12.48354,Entire home/apt,1069,3,15,2022-07-28,0.12,1,5,1,
820869,Rental unit in Copenhagen · ★4.97 · 2 bedrooms · 4 beds · 1 bath,4310887,Niels Ulrik,,Indre By,55.68551,12.56956,Entire home/apt,1400,5,60,2023-05-04,0.50,1,122,5,
670820,Condo in Copenhagen · ★4.63 · 1 bedroom · 2 beds · 1 bath,1566921,Mihaela,,Indre By,55.69001,12.57315,Entire home/apt,1303,5,8,2018-09-18,0.08,1,0,0,
821817,Condo in Copenhagen · ★4.88 · 2 bedrooms · 3 beds · 1 bath,4315244,Aldis,,Nrrebro,55.68930435180664,12.55517292022705,Entire home/apt,1200,3,27,2023-03-26,0.32,1,0,6,
677453,Rental unit in Copenhagen · ★4.85 · 2 bedrooms · 2 beds · 1 bath,11718,Benita,,Indre By,55.68292,12.56325,Entire home/apt,1000,5,16,2022-07-15,0.14,1,0,1,
828245,Rental unit in Frederiksberg · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,4342394,Nanna,,Frederiksberg,55.68741,12.53626,Private room,521,2,92,2023-06-19,1.09,1,19,12,
678372,Rental unit in Copenhagen · ★4.66 · 3 bedrooms · 3 beds · 1.5 baths,3343139,Tue,,Indre By,55.67112,12.59165,Entire home/apt,1600,3,48,2023-06-04,0.37,1,6,5,
682701,Home in Copenhagen · ★4.50 · 3 bedrooms · 3 beds · 1 bath,3478557,Thomas,,Amager st,55.65286,12.62752,Entire home/apt,1100,6,17,2021-07-15,0.13,1,22,0,
691317,Rental unit in Copenhagen · ★4.91 · 2 bedrooms · 3 beds · 1 bath,3231818,Hanne Sigbjørn,,Indre By,55.68789,12.59094,Entire home/apt,2500,3,13,2023-06-06,0.10,2,179,3,
836255,Rental unit in Copenhagen · ★4.92 · 2 bedrooms · 4 beds · 1 bath,4371454,Maja,,Indre By,55.68366,12.56922,Entire home/apt,968,3,13,2019-07-22,0.12,2,0,0,
694393,Condo in Frederiksberg · ★4.72 · 1 bedroom · 1 bed · 1 bath,3553675,Marianne,,Frederiksberg,55.68448,12.51957,Entire home/apt,750,3,35,2022-11-18,0.30,1,13,2,
840903,Rental unit in Copenhagen · ★4.85 · 1 bedroom · 1 bed · 1 private bath,1328090,Nicolaj,,Amager Vest,55.66715,12.58081,Private room,800,3,333,2023-06-10,2.69,1,125,7,
695135,Home in Brønshøj  · ★4.92 · 1 bedroom · 1 bed · Shared half-bath,3557818,Tim,,Brnshj-Husum,55.71164,12.5059,Private room,500,2,26,2023-06-25,1.14,2,329,16,
854986,Bungalow in Vanløse · 1 bedroom · 4 beds · 1.5 baths,4462189,Jesper,,Vanlse,55.69365,12.47458,Entire home/apt,1000,6,0,,,1,0,0,
695136,Home in Brønshøj · ★4.79 · 1 bedroom · 2 beds · Half-bath,3557818,Tim,,Brnshj-Husum,55.71088,12.50751,Private room,504,3,29,2023-06-25,1.52,2,322,22,
855758,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,4472213,Marie,,Indre By,55.68490219116211,12.586285591125488,Entire home/apt,650,7,10,2022-12-17,0.12,1,0,1,
697046,Condo in Valby · ★4.65 · 3 bedrooms · 4 beds · 1 bath,3570281,Christina,,Valby,55.66744,12.493,Entire home/apt,1200,4,21,2022-08-24,0.16,1,309,1,
856706,Rental unit in Copenhagen · ★4.67 · 2 bedrooms · 2 beds · 1 shared bath,3628837,Carsten,,Nrrebro,55.68676,12.5515,Private room,413,4,178,2022-10-16,1.40,2,0,4,
700271,Condo in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 bath,3592408,Jannek,,Nrrebro,55.68992,12.56523,Entire home/apt,1192,4,35,2023-06-05,0.27,1,180,5,
858020,Rental unit in Copenhagen · ★4.66 · 1 bedroom · 2 beds · 1 bath,4486126,Susanne,,Bispebjerg,55.71081,12.54369,Entire home/apt,380,4,93,2022-06-03,0.74,1,0,0,
705361,Rental unit in Copenhagen · ★4.75 · 3 bedrooms · 4 beds · 1 bath,3623769,Christian,,Vesterbro-Kongens Enghave,55.66945,12.5499,Entire home/apt,1489,2,24,2023-03-18,0.20,1,7,4,
859185,Rental unit in Copenhagen · 2 bedrooms · 2 beds · 1 bath,4497809,Rune,,Indre By,55.68282,12.55976,Entire home/apt,1050,5,1,2018-08-12,0.02,1,216,0,
707226,Rental unit in Copenhagen · ★4.71 · 2 bedrooms · 2 beds · 1 bath,3635129,Arun,,Indre By,55.6786,12.55948,Entire home/apt,1600,60,39,2022-10-03,0.36,2,150,2,
865369,Townhouse in Copenhagen · 5 bedrooms · 6 beds · 2 baths,4543825,Jakob,,sterbro,55.7113,12.55654,Entire home/apt,1657,1,2,2016-07-20,0.02,2,144,0,
708262,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,3642026,Anton,,Vesterbro-Kongens Enghave,55.66756,12.55075,Entire home/apt,1105,30,11,2022-11-01,0.14,1,56,3,
866427,Condo in Copenhagen · ★4.76 · 2 bedrooms · 2 beds · 1 bath,4438772,Philip & Karen,,Indre By,55.67685,12.58813,Entire home/apt,4529,3,61,2022-12-23,0.55,1,151,3,
709227,Home in Copenhagen · ★4.85 · 3 bedrooms · 6 beds · 2 baths,3649034,Mikael,,Amager st,55.65266,12.63972,Entire home/apt,3771,2,43,2023-05-07,0.34,1,353,7,
709859,Rental unit in Copenhagen · ★4.67 · 2 bedrooms · 2 beds · 1 bath,3652415,Mathias,,Nrrebro,55.69019,12.56167,Entire home/apt,979,4,27,2023-02-28,0.24,1,0,2,
867468,Rental unit in Copenhagen · ★4.75 · 2 bedrooms · 4 beds · 1 bath,4561734,Anne,,Indre By,55.67738,12.57508,Entire home/apt,1100,5,4,2015-08-07,0.03,1,0,0,
711746,Rental unit in Copenhagen · ★4.33 · 4 bedrooms · 5 beds · 2 baths,3198506,Niklas,,sterbro,55.70466,12.58439,Entire home/apt,1000,5,7,2022-07-24,0.06,1,201,2,
718831,Condo in Copenhagen · ★4.89 · 2 bedrooms · 3 beds · 1 bath,3443745,Mette,,Vesterbro-Kongens Enghave,55.66607,12.55027,Entire home/apt,1200,7,19,2022-10-20,0.15,1,72,2,
871418,Loft in Copenhagen · ★4.89 · 4 bedrooms · 5 beds · 2 baths,2121808,Anna,,Vesterbro-Kongens Enghave,55.67005,12.54928,Entire home/apt,2100,3,21,2022-08-06,0.17,1,103,2,
719512,Rental unit in Copenhagen · ★4.40 · 1 bedroom · 1 bed · 1 bath,3712809,Andreas,,Nrrebro,55.68934,12.56422,Entire home/apt,1000,90,14,2022-09-12,0.11,1,89,1,
876114,Rental unit in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 bath,4626527,Peter,,Vesterbro-Kongens Enghave,55.67031,12.54103,Entire home/apt,701,4,49,2023-06-22,0.45,1,153,7,
720038,Rental unit in Copenhagen · ★4.80 · 1 bedroom · 1 bed · 1 bath,3714910,Simon,,Vesterbro-Kongens Enghave,55.66639,12.54657,Entire home/apt,800,6,20,2023-04-12,0.17,1,9,5,
882992,Condo in Copenhagen · ★4.78 · 1 bedroom · 1 bed · 1 bath,3632102,Cecilie,,Nrrebro,55.68917,12.56437,Entire home/apt,1400,3,10,2023-05-21,0.10,1,88,3,
721973,Rental unit in Copenhagen · ★4.64 · 1 bedroom · 1 bed · 1 bath,3727769,Ulrik,,Indre By,55.67424,12.59703,Entire home/apt,1400,1,118,2023-06-17,1.36,1,281,17,
728263,Rental unit in Frederiksberg · 3 bedrooms · 4 beds · 1.5 baths,49071,Nancy,,Frederiksberg,55.67144,12.53327,Entire home/apt,1400,3,1,2013-01-03,0.01,1,0,0,
884518,Condo in Copenhagen · ★4.86 · 1 bedroom · 1 bed · 1 bath,446057,Sidsel,,Vesterbro-Kongens Enghave,55.64638,12.54805,Entire home/apt,1900,3,21,2022-04-10,0.17,1,334,0,
888226,Rental unit in Copenhagen · ★4.67 · 2 bedrooms · 2 beds · 1 bath,4710383,Helle,,Vesterbro-Kongens Enghave,55.66746,12.55341,Entire home/apt,1043,4,69,2023-06-05,0.58,1,181,6,
729171,Condo in Copenhagen · ★4.84 · 1 bedroom · 1 bed · 1 bath,1424919,Mette,,Nrrebro,55.68737,12.54282,Entire home/apt,650,1,36,2019-07-26,0.28,1,176,0,
893639,Rental unit in Copenhagen · ★4.34 · 1 bedroom · 1 bath,4430474,Ruben,,Amager st,55.66832,12.61391,Entire home/apt,1090,5,65,2022-06-14,0.54,1,364,0,
729196,Rental unit in Copenhagen · ★4.81 · 1 bedroom · 3 beds · 1 bath,574977,Johan,,Vesterbro-Kongens Enghave,55.66744,12.55291,Entire home/apt,1000,4,16,2022-10-01,0.13,1,129,1,
894420,Rental unit in Copenhagen · ★4.85 · 1 bedroom · 3 beds · 1 bath,4761790,Henrik,,Indre By,55.68009,12.57909,Entire home/apt,1779,2,464,2023-06-26,3.72,1,220,59,
731062,Rental unit in København S · ★4.96 · 1 bedroom · 1 bed · 1 bath,15119226,Harvey,,Amager Vest,55.66648,12.58271,Entire home/apt,1100,2,27,2023-01-09,0.38,1,1,5,
895117,Rental unit in Copenhagen · ★4.82 · 2 bedrooms · 2 beds · 1 bath,4767055,Malene Godt,,Nrrebro,55.68817,12.56324,Entire home/apt,1500,4,160,2023-05-29,1.29,1,12,20,
731763,Rental unit in Copenhagen · ★4.07 · 1 bedroom · 1 bed · 1 bath,2934381,Kirstine,,Vesterbro-Kongens Enghave,55.66611,12.55368,Entire home/apt,750,4,16,2017-06-25,0.13,1,0,0,
897447,Townhouse in Copenhagen · ★4.83 · 2 bedrooms · 5 beds · 1 bath,4788029,Tine,,Amager Vest,55.63389,12.58718,Entire home/apt,1495,1,70,2023-02-18,0.56,4,7,2,
735068,Rental unit in Frederiksberg · ★4.82 · 1 bedroom · 1 bed · 1 bath,3834396,Marie,,Frederiksberg,55.68435,12.53637,Entire home/apt,864,4,95,2023-03-20,0.73,1,33,6,
898935,Townhouse in Copenhagen · ★4.58 · 4 bedrooms · 5 beds · 2 baths,4252325,Eskil,,Amager st,55.6513,12.62587,Entire home/apt,850,1,45,2022-07-23,0.41,3,0,1,
744664,Townhouse in Copenhagen · ★4.93 · 4 bedrooms · 4 beds · 2 baths,3903437,Tine,,Amager Vest,55.65661,12.60687,Entire home/apt,1375,3,15,2022-07-28,0.12,1,4,2,
907655,Rental unit in Frederiksberg · ★4.89 · 4 bedrooms · 6 beds · 2 baths,4688480,Morten,,Frederiksberg,55.68212,12.55363,Entire home/apt,2234,3,40,2023-06-25,0.32,1,249,2,
748920,Condo in Copenhagen · ★4.93 · 1 bedroom · 1 bed · 1 bath,3934935,Inge-Lise,,Vesterbro-Kongens Enghave,55.66604,12.54313,Entire home/apt,817,2,62,2023-06-17,0.52,1,9,3,
909806,Condo in Copenhagen · ★4.81 · 2 bedrooms · 2 beds · 1 bath,3604803,Johnny + Jesper,,Amager st,55.66819,12.61596,Entire home/apt,1400,5,39,2023-06-09,0.31,1,179,3,
753661,Rental unit in Copenhagen · ★4.72 · 1 bedroom · 1 bed · 1 bath,3964327,Kim,,Nrrebro,55.6887,12.56141,Entire home/apt,745,2,32,2020-01-03,0.25,1,239,0,
911298,Condo in Copenhagen · ★4.80 · 2 bedrooms · 2 beds · 1 bath,4586499,Gitte,,Amager Vest,55.66627,12.58742,Entire home/apt,1976,4,104,2023-05-29,0.82,1,184,3,
757687,Condo in Copenhagen · ★4.46 · 1 bedroom · 1 bed · 1 bath,3990955,Thomas Grue,,Vesterbro-Kongens Enghave,55.67047,12.55673,Entire home/apt,850,3,38,2023-06-18,0.29,1,43,2,
758899,Condo in Copenhagen · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,706027,Frederik,,Indre By,55.68355,12.56529,Entire home/apt,800,5,3,2022-10-23,0.26,1,2,3,
911531,Rental unit in Copenhagen · ★4.82 · 1 bedroom · 1 bed · 1 bath,4891242,Maria Louise,,Vesterbro-Kongens Enghave,55.66783,12.5559,Entire home/apt,850,4,94,2020-09-11,0.75,1,0,0,
761032,Rental unit in Frederiksberg · ★5.0 · 1 bedroom · 1 bed · 1 bath,3235759,Laila,,Frederiksberg,55.68035,12.5531,Entire home/apt,1200,8,13,2022-07-27,0.10,1,277,1,
920846,Rental unit in Copenhagen · ★4.70 · 3 bedrooms · 2 beds · 1 bath,1976438,Tav,,Vesterbro-Kongens Enghave,55.67113,12.54277,Entire home/apt,850,5,44,2023-04-10,0.40,1,4,1,
768646,Rental unit in Copenhagen · ★4.85 · 2 bedrooms · 3 beds · 1 bath,126777,Søren,,Amager Vest,55.63363,12.58177,Entire home/apt,2321,2,123,2023-05-23,1.01,3,331,13,
926867,Rental unit in Copenhagen · ★5.0 · 15 bedrooms · 5 beds · 1 bath,4987386,Sarah,,Vesterbro-Kongens Enghave,55.67097,12.54301,Entire home/apt,1809,5,20,2023-06-27,0.41,1,129,12,
768784,Rental unit in Copenhagen · ★4.90 · 1 bedroom · 2 beds · 1 shared bath,126777,Søren,,Amager Vest,55.63094,12.58127,Private room,929,1,108,2023-06-21,0.87,3,249,14,
927228,Condo in Copenhagen · ★4.83 · 1 bedroom · 2 beds · 1 bath,2893215,Kristoffer,,Vesterbro-Kongens Enghave,55.66658,12.54854,Entire home/apt,1100,1,25,2023-06-12,0.21,2,340,5,
928173,Rental unit in Copenhagen · ★4.79 · 3 bedrooms · 4 beds · 2 baths,4969925,Caroline And Christian,,Indre By,55.68125,12.56157,Entire home/apt,4500,5,115,2022-08-03,0.96,2,249,1,
768831,Loft in Copenhagen · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,126777,Søren,,Amager Vest,55.63558,12.58183,Shared room,721,1,68,2023-06-17,0.54,3,260,2,
933497,Rental unit in Copenhagen · ★5.0 · 1 bedroom · 1 bed · 1 bath,1996027,Camilla & Jonas,,Indre By,55.68441,12.56456,Entire home/apt,1043,6,9,2016-08-12,0.07,1,0,0,
773579,Townhouse in Copenhagen · 2 bedrooms · 2 beds · 1.5 baths,4082101,Julie,,Vanlse,55.69227,12.51686,Entire home/apt,950,5,0,,,1,98,0,
934027,Townhouse in Copenhagen · ★4.86 · 2 bedrooms · 2 beds · 2 baths,5037190,Jan,,Indre By,55.68857,12.58925,Entire home/apt,1200,3,44,2023-05-07,0.36,1,5,1,
775758,Rental unit in Copenhagen · ★5.0 · 2 bedrooms · 3 beds · 2 baths,4091912,Joel,,Amager Vest,55.66367,12.57773,Entire home/apt,875,4,3,2022-07-12,0.05,1,9,1,
935417,Rental unit in Copenhagen · ★4.74 · Studio · 2 beds · 1 bath,3328135,Nils,,Indre By,55.67122,12.59291,Entire home/apt,723,30,21,2020-05-19,0.17,2,58,0,
779468,Condo in Copenhagen · 1 bedroom · 1 bed · 1 shared bath,4109881,Yvonne Maureen,,sterbro,55.71874,12.57704,Private room,681,1,0,,,1,0,0,
935427,Condo in Copenhagen · ★4.81 · 1 bedroom · 1 bed · 1 bath,5046899,Louise Kjær,,Amager Vest,55.66427,12.59493,Entire home/apt,1500,3,43,2019-09-15,0.35,1,14,0,
779739,Home in Copenhagen · 4 bedrooms · 8 beds · 1 bath,4111439,Jakob,,Amager st,55.65704,12.62712,Entire home/apt,3000,4,2,2014-08-04,0.02,1,0,0,
936678,Rental unit in Frederiksberg · ★4.38 · 1 bedroom · 1 bed · 1 bath,5056699,Rikke,,Frederiksberg,55.67979,12.5497,Entire home/apt,1150,4,41,2023-06-04,0.37,2,10,4,
780893,Rental unit in Copenhagen · ★4.93 · 2 bedrooms · 2 beds · 2 baths,4118499,Preben,,Indre By,55.67439,12.58938,Entire home/apt,1824,3,131,2023-05-28,1.04,1,6,13,
936913,Rental unit in Frederiksberg · ★4.31 · 1 bedroom · 1 bed · 1 shared bath,5056699,Rikke,,Frederiksberg,55.67975,12.55145,Private room,680,7,42,2019-06-30,0.34,2,88,0,
783409,Rental unit in Valby · ★4.73 · 1 bedroom · 1 bed,422780,Sanne,,Valby,55.6673,12.50546,Private room,297,120,15,2022-09-30,0.12,3,0,2,
938427,Townhouse in Frederiksberg · ★4.93 · 3 bedrooms · 3 beds · 1 bath,5036171,Karen Marie,,Frederiksberg,55.67674,12.5086,Entire home/apt,1800,4,41,2023-06-23,0.34,1,314,7,
940284,Rental unit in Copenhagen · ★4.68 · 1 bedroom · 1 bed · 1 bath,4252325,Eskil,,Indre By,55.67503,12.59875,Entire home/apt,1156,2,305,2023-06-25,2.45,3,20,30,
789211,Rental unit in Copenhagen · ★4.60 · 2 bedrooms · 2 beds · 1 bath,3989372,Jakob,,sterbro,55.70331,12.58203,Entire home/apt,2500,3,98,2023-06-23,0.80,1,323,3,
792378,Rental unit in Copenhagen · ★5.0 · 4 bedrooms · 6 beds · 2 baths,4174590,Martin,,sterbro,55.69802,12.58286,Entire home/apt,2316,6,6,2019-08-08,0.05,1,314,0,
940701,Rental unit in Valby · ★4.85 · 2 bedrooms · 1 bed · 1.5 baths,5084338,Anne Og Philip,,Valby,55.66087,12.51907,Entire home/apt,900,3,14,2022-08-30,0.13,1,0,2,
797839,Rental unit in Frederiksberg · ★4.84 · 2 bedrooms · 2 beds · 1 bath,4201469,Nikolaj,,Frederiksberg,55.67661,12.53022,Entire home/apt,950,2,61,2023-04-09,0.61,1,4,7,
802110,Rental unit in Copenhagen · ★4.86 · 1 bedroom · 1 bed · 1 bath,268171,Rouslan,,Vesterbro-Kongens Enghave,55.6457,12.5276,Entire home/apt,330,7,8,2023-06-05,0.07,3,9,1,
941879,Villa in Copenhagen · ★5.0 · 1 bedroom · 3 beds · 1 bath,5093093,Katrine,,Amager st,55.65858,12.616302,Entire home/apt,1290,3,8,2022-08-28,0.07,2,7,5,
802648,Rental unit in Copenhagen · 1 bedroom · 1 bed · 1 bath,3124049,Tanja,,Vesterbro-Kongens Enghave,55.66348,12.5434,Private room,564,1,0,,,3,82,0,
812320,Rental unit in Copenhagen · ★4.0 · 1 bedroom · 3 beds · 1 bath,4270618,Edda,,Indre By,55.67475,12.59797,Entire home/apt,2286,3,5,2015-09-08,0.04,1,364,0,
944950,Condo in Copenhagen · ★4.93 · 3 bedrooms · 5 beds · 1 bath,746345,Kristoffer,,Amager Vest,55.66382,12.5765,Entire home/apt,1075,4,16,2022-09-09,0.13,1,259,4,
946818,Condo in Copenhagen · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,5130801,Heidi,,Nrrebro,55.69717,12.54779,Private room,750,3,47,2020-08-06,0.42,1,180,0,
815346,Home in Copenhagen · ★4.94 · 3 bedrooms · 3 beds · 2 baths,4283484,Anders Zeuthen,,Brnshj-Husum,55.70007,12.49747,Entire home/apt,1195,6,18,2023-04-08,0.28,1,32,3,
946970,Condo in Copenhagen · ★4.88 · 1 bedroom · 2 beds · 1 bath,4857790,Rasmus,,Nrrebro,55.69775,12.55435,Entire home/apt,1005,2,125,2023-06-04,1.01,1,120,19,
1025759,Condo in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 bath,5329248,Mette Seneca,,Vesterbro-Kongens Enghave,55.66841,12.55127,Entire home/apt,850,3,54,2023-05-28,0.44,1,0,11,
947057,Rental unit in Copenhagen · ★4.77 · 4 bedrooms · 5 beds · 1 bath,1646443,Pia,,Vesterbro-Kongens Enghave,55.67131,12.54935,Entire home/apt,1766,3,51,2023-05-21,0.41,1,217,8,
1031031,Home in Brønshøj · ★4.67 · 5 bedrooms · 5 beds · 3 baths,5674202,Mads,,Brnshj-Husum,55.7039,12.48486,Entire home/apt,1200,3,6,2022-07-21,0.13,2,170,1,
